  0.5888E-01   0.3007E-01   0.5637E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.6138E-01   0.2906E-01   0.5448E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.6397E-01   0.2808E-01   0.5264E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.6668E-01   0.2713E-01   0.5092E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.6950E-01   0.2621E-01   0.4919E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.7244E-01   0.2533E-01   0.4755E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.7551E-01   0.2447E-01   0.4599E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.7870E-01   0.2364E-01   0.4441E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.8204E-01   0.2284E-01   0.4296E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.8551E-01   0.2207E-01   0.4153E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.8913E-01   0.2132E-01   0.4009E-01  12.423   0.3933E+01   0.2595E+00   0.287
  0.9290E-01   0.2060E-01   0.3880E-01  12.423   0.3933E+01   0.2595E+00   0.287
  0.9683E-01   0.1990E-01   0.3749E-01  12.411   0.3924E+01   0.2598E+00   0.291
  0.1009E+00   0.1923E-01   0.3621E-01  12.411   0.3924E+01   0.2598E+00   0.291
  0.1052E+00   0.1858E-01   0.3503E-01  12.411   0.3924E+01   0.2598E+00   0.291
  0.1096E+00   0.1795E-01   0.3385E-01  12.368   0.3915E+01   0.2603E+00   0.303
  0.1143E+00   0.1734E-01   0.3271E-01  12.368   0.3915E+01   0.2603E+00   0.303
  0.1191E+00   0.1675E-01   0.3163E-01  12.333   0.3906E+01   0.2609E+00   0.313
  0.1242E+00   0.1618E-01   0.3055E-01  12.333   0.3906E+01   0.2609E+00   0.313
  0.1294E+00   0.1563E-01   0.2954E-01  12.306   0.3897E+01   0.2614E+00   0.321
  0.1349E+00   0.1510E-01   0.2856E-01  12.294   0.3888E+01   0.2617E+00   0.325
  0.1406E+00   0.1458E-01   0.2757E-01  12.294   0.3888E+01   0.2617E+00   0.325
