  0.1528E+00   0.1313E-01   0.2502E-01  11.086   0.3537E+01   0.2819E+00   1.097
  0.1592E+00   0.1268E-01   0.2416E-01  11.049   0.3528E+01   0.2823E+00   1.142
  0.1660E+00   0.1225E-01   0.2337E-01  11.049   0.3528E+01   0.2823E+00   1.142
  0.1730E+00   0.1183E-01   0.2258E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.1803E+00   0.1142E-01   0.2181E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.1879E+00   0.1103E-01   0.2109E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.1959E+00   0.1065E-01   0.2037E-01  10.995   0.3510E+01   0.2835E+00   1.209
  0.2042E+00   0.1028E-01   0.1968E-01  10.995   0.3510E+01   0.2835E+00   1.209
  0.2128E+00   0.9927E-02   0.1903E-01  10.981   0.3501E+01   0.2839E+00   1.227
  0.2218E+00   0.9584E-02   0.1837E-01  10.981   0.3501E+01   0.2839E+00   1.227
  0.2312E+00   0.9254E-02   0.1776E-01  10.981   0.3501E+01   0.2839E+00   1.227
  0.2410E+00   0.8934E-02   0.1717E-01  10.949   0.3492E+01   0.2847E+00   1.269
  0.2512E+00   0.8625E-02   0.1657E-01  10.916   0.3483E+01   0.2851E+00   1.316
  0.2618E+00   0.8327E-02   0.1602E-01  10.916   0.3483E+01   0.2851E+00   1.316
  0.2729E+00   0.8038E-02   0.1548E-01  10.879   0.3474E+01   0.2858E+00   1.370
  0.2844E+00   0.7760E-02   0.1494E-01  10.879   0.3474E+01   0.2858E+00   1.370
  0.2965E+00   0.7491E-02   0.1445E-01  10.845   0.3465E+01   0.2862E+00   1.420
  0.3090E+00   0.7231E-02   0.1396E-01  10.845   0.3465E+01   0.2862E+00   1.420
  0.3221E+00   0.6979E-02   0.1348E-01  10.823   0.3456E+01   0.2869E+00   1.455
  0.3357E+00   0.6737E-02   0.1303E-01  10.811   0.3447E+01   0.2873E+00   1.475
  0.3499E+00   0.6502E-02   0.1258E-01  10.811   0.3447E+01   0.2873E+00   1.475
  0.3648E+00   0.6275E-02   0.1216E-01  10.780   0.3438E+01   0.2881E+00   1.525
  0.3802E+00   0.6057E-02   0.1175E-01  10.749   0.3429E+01   0.2885E+00   1.578
  0.3963E+00   0.5845E-02   0.1134E-01  10.749   0.3429E+01   0.2885E+00   1.578
  0.4130E+00   0.5641E-02   0.1096E-01  10.713   0.3420E+01   0.2892E+00   1.640
  0.4305E+00   0.5444E-02   0.1059E-01  10.680   0.3411E+01   0.2899E+00   1.702
  0.4487E+00   0.5253E-02   0.1022E-01  10.642   0.3402E+01   0.2902E+00   1.774
  0.4677E+00   0.5069E-02   0.9886E-02  10.642   0.3402E+01   0.2902E+00   1.774
  0.4875E+00   0.4891E-02   0.9547E-02  10.610   0.3393E+01   0.2909E+00   1.839
  0.5082E+00   0.4719E-02   0.9218E-02  10.589   0.3384E+01   0.2916E+00   1.882
  0.5297E+00   0.4553E-02   0.8910E-02  10.578   0.3375E+01   0.2920E+00   1.905
  0.5521E+00   0.4393E-02   0.8600E-02  10.578   0.3375E+01   0.2920E+00   1.905
  0.5754E+00   0.4238E-02   0.8308E-02  10.545   0.3366E+01   0.2927E+00   1.976
  0.5998E+00   0.4089E-02   0.8029E-02  10.513   0.3357E+01   0.2934E+00   2.047
  0.6252E+00   0.3944E-02   0.7748E-02  10.501   0.3348E+01   0.2937E+00   2.076
  0.6516E+00   0.3805E-02   0.7488E-02  10.479   0.3339E+01   0.2944E+00   2.128
  0.6792E+00   0.3670E-02   0.7234E-02  10.479   0.3339E+01   0.2944E+00   2.128
  0.7079E+00   0.3540E-02   0.6978E-02  10.448   0.3330E+01   0.2951E+00   2.204
  0.7379E+00   0.3414E-02   0.6747E-02  10.412   0.3321E+01   0.2957E+00   2.295
  0.7691E+00   0.3292E-02   0.6514E-02  10.381   0.3312E+01   0.2964E+00   2.376
  0.8017E+00   0.3175E-02   0.6286E-02  10.347   0.3303E+01   0.2967E+00   2.471
  0.8356E+00   0.3062E-02   0.6077E-02  10.316   0.3294E+01   0.2974E+00   2.558
  0.8710E+00   0.2953E-02   0.5866E-02  10.300   0.3285E+01   0.2980E+00   2.606
  0.9078E+00   0.2847E-02   0.5664E-02  10.284   0.3276E+01   0.2987E+00   2.654
  0.9462E+00   0.2745E-02   0.5473E-02  10.284   0.3276E+01   0.2987E+00   2.654
  0.9863E+00   0.2647E-02   0.5281E-02  10.251   0.3267E+01   0.2993E+00   2.758
  0.1028E+01   0.2552E-02   0.5101E-02  10.221   0.3258E+01   0.3000E+00   2.853
  0.1072E+01   0.2460E-02   0.4926E-02  10.188   0.3249E+01   0.3006E+00   2.964
  0.1117E+01   0.2371E-02   0.4751E-02  10.155   0.3240E+01   0.3012E+00   3.080
  0.1164E+01   0.2286E-02   0.4591E-02  10.126   0.3231E+01   0.3019E+00   3.184
  0.1213E+01   0.2203E-02   0.4433E-02  10.109   0.3222E+01   0.3025E+00   3.248
  0.1265E+01   0.2123E-02   0.4276E-02  10.093   0.3213E+01   0.3031E+00   3.310
  0.1318E+01   0.2046E-02   0.4133E-02  10.061   0.3204E+01   0.3037E+00   3.436
  0.1374E+01   0.1972E-02   0.3989E-02  10.029   0.3195E+01   0.3043E+00   3.567
  0.1432E+01   0.1900E-02   0.3849E-02   9.998   0.3186E+01   0.3049E+00   3.700
  0.1493E+01   0.1831E-02   0.3718E-02   9.965   0.3177E+01   0.3058E+00   3.843
  0.1556E+01   0.1764E-02   0.3586E-02   9.935   0.3168E+01   0.3064E+00   3.984
  0.1622E+01   0.1699E-02   0.3462E-02   9.920   0.3159E+01   0.3070E+00   4.057
  0.1690E+01   0.1637E-02   0.3343E-02   9.905   0.3150E+01   0.3076E+00   4.130
  0.1762E+01   0.1577E-02   0.3224E-02   9.875   0.3141E+01   0.3082E+00   4.281
  0.1837E+01   0.1519E-02   0.3114E-02   9.844   0.3132E+01   0.3091E+00   4.441
  0.1914E+01   0.1463E-02   0.3006E-02   9.809   0.3123E+01   0.3096E+00   4.627
  0.1995E+01   0.1409E-02   0.2898E-02   9.781   0.3114E+01   0.3102E+00   4.788
  0.2080E+01   0.1356E-02   0.2799E-02   9.763   0.3105E+01   0.3111E+00   4.893
  0.2168E+01   0.1306E-02   0.2701E-02   9.752   0.3096E+01   0.3117E+00   4.961
  0.2259E+01   0.1257E-02   0.2604E-02   9.720   0.3087E+01   0.3122E+00   5.155
  0.2355E+01   0.1211E-02   0.2515E-02   9.691   0.3078E+01   0.3131E+00   5.341
  0.2455E+01   0.1165E-02   0.2426E-02   9.659   0.3069E+01   0.3136E+00   5.552
  0.2559E+01   0.1122E-02   0.2340E-02   9.630   0.3060E+01   0.3145E+00   5.749
  0.2667E+01   0.1079E-02   0.2259E-02   9.599   0.3051E+01   0.3150E+00   5.973
  0.2780E+01   0.1039E-02   0.2178E-02   9.581   0.3042E+01   0.3159E+00   6.107
  0.2897E+01   0.9996E-03   0.2102E-02   9.569   0.3033E+01   0.3164E+00   6.193
  0.3020E+01   0.9617E-03   0.2028E-02   9.538   0.3024E+01   0.3172E+00   6.440
  0.3148E+01   0.9252E-03   0.1954E-02   9.508   0.3015E+01   0.3177E+00   6.681
  0.3281E+01   0.8901E-03   0.1886E-02   9.481   0.3006E+01   0.3186E+00   6.910
  0.3420E+01   0.8561E-03   0.1819E-02   9.451   0.2997E+01   0.3191E+00   7.169
  0.3565E+01   0.8234E-03   0.1753E-02   9.421   0.2988E+01   0.3199E+00   7.447
  0.3715E+01   0.7918E-03   0.1692E-02   9.391   0.2970E+01   0.3212E+00   7.730
  0.3873E+01   0.7614E-03   0.1631E-02   9.361   0.2961E+01   0.3220E+00   8.020
  0.4036E+01   0.7320E-03   0.1572E-02   9.332   0.2952E+01   0.3228E+00   8.320
  0.4207E+01   0.7037E-03   0.1517E-02   9.303   0.2943E+01   0.3236E+00   8.628
  0.4385E+01   0.6764E-03   0.1462E-02   9.276   0.2934E+01   0.3241E+00   8.936
  0.4571E+01   0.6501E-03   0.1409E-02   9.247   0.2925E+01   0.3249E+00   9.271
  0.4764E+01   0.6247E-03   0.1359E-02   9.216   0.2916E+01   0.3256E+00   9.645
  0.4966E+01   0.6002E-03   0.1309E-02   9.202   0.2907E+01   0.3264E+00   9.818
  0.5176E+01   0.5767E-03   0.1262E-02   9.188   0.2898E+01   0.3272E+00   9.993
  0.5395E+01   0.5540E-03   0.1217E-02   9.157   0.2889E+01   0.3279E+00  10.393
  0.5623E+01   0.5320E-03   0.1171E-02   9.131   0.2880E+01   0.3287E+00  10.752
  0.5861E+01   0.5110E-03   0.1130E-02   9.100   0.2871E+01   0.3294E+00  11.187
  0.6109E+01   0.4906E-03   0.1088E-02   9.045   0.2853E+01   0.3309E+00  12.025
  0.6368E+01   0.4710E-03   0.1048E-02   9.031   0.2844E+01   0.3317E+00  12.244
  0.6637E+01   0.4522E-03   0.1010E-02   9.017   0.2835E+01   0.3324E+00  12.464
  0.6918E+01   0.4340E-03   0.9731E-03   8.988   0.2826E+01   0.3331E+00  12.944
  0.7211E+01   0.4165E-03   0.9371E-03   8.959   0.2817E+01   0.3338E+00  13.441
  0.7516E+01   0.3996E-03   0.9031E-03   8.931   0.2808E+01   0.3348E+00  13.958
  0.7834E+01   0.3833E-03   0.8690E-03   8.906   0.2799E+01   0.3356E+00  14.418
  0.8166E+01   0.3677E-03   0.8370E-03   8.848   0.2781E+01   0.3369E+00  15.576
  0.8511E+01   0.3526E-03   0.8061E-03   8.848   0.2781E+01   0.3369E+00  15.576
  0.8872E+01   0.3381E-03   0.7752E-03   8.820   0.2763E+01   0.3386E+00  16.166
  0.9247E+01   0.3242E-03   0.7469E-03   8.793   0.2754E+01   0.3393E+00  16.756
  0.9638E+01   0.3107E-03   0.7190E-03   8.766   0.2745E+01   0.3403E+00  17.374
  0.1005E+02   0.2978E-03   0.6914E-03   8.740   0.2736E+01   0.3410E+00  17.990
  0.1047E+02   0.2853E-03   0.6659E-03   8.710   0.2727E+01   0.3419E+00  18.736
  0.1091E+02   0.2734E-03   0.6405E-03   8.685   0.2718E+01   0.3426E+00  19.391
  0.1138E+02   0.2618E-03   0.6160E-03   8.668   0.2709E+01   0.3435E+00  19.835
  0.1186E+02   0.2507E-03   0.5930E-03   8.657   0.2700E+01   0.3442E+00  20.132
  0.1236E+02   0.2401E-03   0.5701E-03   8.604   0.2682E+01   0.3458E+00  21.633
  0.1288E+02   0.2298E-03   0.5483E-03   8.576   0.2673E+01   0.3467E+00  22.482
  0.1343E+02   0.2199E-03   0.5274E-03   8.548   0.2664E+01   0.3476E+00  23.355
  0.1400E+02   0.2104E-03   0.5066E-03   8.521   0.2655E+01   0.3482E+00  24.241
  0.1459E+02   0.2013E-03   0.4873E-03   8.494   0.2646E+01   0.3491E+00  25.161
  0.1521E+02   0.1925E-03   0.4685E-03   8.470   0.2637E+01   0.3501E+00  26.014
  0.1585E+02   0.1841E-03   0.4497E-03   8.444   0.2628E+01   0.3510E+00  26.988
  0.1652E+02   0.1760E-03   0.4326E-03   8.429   0.2619E+01   0.3518E+00  27.539
  0.1722E+02   0.1682E-03   0.4156E-03   8.389   0.2601E+01   0.3536E+00  29.141
  0.1795E+02   0.1608E-03   0.3989E-03   8.364   0.2592E+01   0.3542E+00  30.175
  0.1871E+02   0.1536E-03   0.3835E-03   8.339   0.2583E+01   0.3551E+00  31.273
  0.1950E+02   0.1467E-03   0.3681E-03   8.311   0.2574E+01   0.3559E+00  32.527
  0.2032E+02   0.1400E-03   0.3533E-03   8.286   0.2565E+01   0.3571E+00  33.707
  0.2118E+02   0.1337E-03   0.3394E-03   8.259   0.2556E+01   0.3579E+00  35.010
  0.2208E+02   0.1276E-03   0.3255E-03   8.234   0.2538E+01   0.3596E+00  36.315
  0.2301E+02   0.1217E-03   0.3124E-03   8.207   0.2529E+01   0.3604E+00  37.718
  0.2399E+02   0.1161E-03   0.2998E-03   8.184   0.2520E+01   0.3613E+00  39.004
  0.2500E+02   0.1107E-03   0.2873E-03   8.157   0.2511E+01   0.3624E+00  40.511
  0.2606E+02   0.1055E-03   0.2758E-03   8.132   0.2502E+01   0.3632E+00  42.029
  0.2716E+02   0.1006E-03   0.2644E-03   8.107   0.2493E+01   0.3640E+00  43.607
  0.2831E+02   0.9581E-04   0.2532E-03   8.056   0.2475E+01   0.3659E+00  46.908
  0.2951E+02   0.9125E-04   0.2429E-03   8.056   0.2475E+01   0.3659E+00  46.908
  0.3076E+02   0.8688E-04   0.2328E-03   8.030   0.2457E+01   0.3677E+00  48.777
  0.3206E+02   0.8269E-04   0.2229E-03   8.005   0.2448E+01   0.3688E+00  50.554
  0.3342E+02   0.7867E-04   0.2136E-03   7.979   0.2439E+01   0.3695E+00  52.553
  0.3483E+02   0.7483E-04   0.2044E-03   7.955   0.2430E+01   0.3706E+00  54.440
  0.3631E+02   0.7115E-04   0.1957E-03   7.929   0.2421E+01   0.3716E+00  56.594
  0.3784E+02   0.6763E-04   0.1874E-03   7.906   0.2412E+01   0.3724E+00  58.541
  0.3945E+02   0.6426E-04   0.1791E-03   7.855   0.2394E+01   0.3744E+00  63.163
  0.4111E+02   0.6103E-04   0.1715E-03   7.831   0.2385E+01   0.3754E+00  65.510
  0.4285E+02   0.5795E-04   0.1640E-03   7.819   0.2376E+01   0.3764E+00  66.738
  0.4467E+02   0.5499E-04   0.1567E-03   7.805   0.2367E+01   0.3774E+00  68.088
  0.4656E+02   0.5217E-04   0.1499E-03   7.782   0.2358E+01   0.3781E+00  70.562
  0.4853E+02   0.4948E-04   0.1431E-03   7.758   0.2349E+01   0.3791E+00  73.148
  0.5058E+02   0.4690E-04   0.1366E-03   7.734   0.2340E+01   0.3804E+00  75.850
  0.5272E+02   0.4444E-04   0.1305E-03   7.711   0.2331E+01   0.3814E+00  78.590
  0.5495E+02   0.4209E-04   0.1245E-03   7.662   0.2313E+01   0.3833E+00  84.629
  0.5728E+02   0.3985E-04   0.1188E-03   7.649   0.2304E+01   0.3842E+00  86.318
  0.5970E+02   0.3771E-04   0.1135E-03   7.613   0.2295E+01   0.3851E+00  91.271
  0.6223E+02   0.3567E-04   0.1082E-03   7.600   0.2286E+01   0.3864E+00  93.163
  0.6486E+02   0.3372E-04   0.1032E-03   7.590   0.2277E+01   0.3873E+00  94.603
  0.6761E+02   0.3186E-04   0.9838E-04   7.566   0.2268E+01   0.3882E+00  98.160
  0.7047E+02   0.3009E-04   0.9358E-04   7.519   0.2250E+01   0.3903E+00 105.652
  0.7345E+02   0.2841E-04   0.8915E-04   7.496   0.2241E+01   0.3915E+00 109.506
  0.7656E+02   0.2680E-04   0.8480E-04   7.471   0.2232E+01   0.3926E+00 114.007
  0.7980E+02   0.2528E-04   0.8054E-04   7.449   0.2223E+01   0.3935E+00 118.036
  0.8318E+02   0.2383E-04   0.7672E-04   7.426   0.2214E+01   0.3947E+00 122.367
  0.8670E+02   0.2245E-04   0.7294E-04   7.412   0.2205E+01   0.3958E+00 125.171
  0.9036E+02   0.2113E-04   0.6931E-04   7.401   0.2196E+01   0.3966E+00 127.290
  0.9419E+02   0.1989E-04   0.6598E-04   7.380   0.2187E+01   0.3978E+00 131.709
  0.9817E+02   0.1870E-04   0.6268E-04   7.333   0.2169E+01   0.4000E+00 141.924
  0.1023E+03   0.1757E-04   0.5951E-04   7.310   0.2160E+01   0.4011E+00 147.223
  0.1067E+03   0.1650E-04   0.5647E-04   7.287   0.2151E+01   0.4022E+00 152.773
  0.1112E+03   0.1548E-04   0.5346E-04   7.265   0.2142E+01   0.4033E+00 158.371
  0.1159E+03   0.1452E-04   0.5063E-04   7.241   0.2133E+01   0.4043E+00 164.602
  0.1208E+03   0.1361E-04   0.4788E-04   7.219   0.2124E+01   0.4057E+00 170.632
  0.1259E+03   0.1275E-04   0.4517E-04   7.197   0.2115E+01   0.4068E+00 176.744
  0.1312E+03   0.1193E-04   0.4279E-04   7.174   0.2106E+01   0.4078E+00 183.686
  0.1368E+03   0.1116E-04   0.4044E-04   7.151   0.2097E+01   0.4088E+00 190.659
  0.1426E+03   0.1044E-04   0.3818E-04   7.108   0.2079E+01   0.4112E+00 204.820
  0.1486E+03   0.9749E-05   0.3618E-04   7.094   0.2070E+01   0.4125E+00 209.466
  0.1549E+03   0.9097E-05   0.3420E-04   7.084   0.2061E+01   0.4134E+00 213.089
  0.1614E+03   0.8482E-05   0.3232E-04   7.062   0.2052E+01   0.4147E+00 220.956
  0.1683E+03   0.7900E-05   0.3056E-04   7.040   0.2043E+01   0.4160E+00 229.043
  0.1754E+03   0.7350E-05   0.2882E-04   7.019   0.2034E+01   0.4170E+00 237.268
  0.1828E+03   0.6831E-05   0.2714E-04   6.997   0.2025E+01   0.4182E+00 246.566
  0.1905E+03   0.6343E-05   0.2551E-04   6.974   0.2016E+01   0.4194E+00 256.114
  0.1986E+03   0.5883E-05   0.2391E-04   6.932   0.1998E+01   0.4219E+00 275.101
  0.2070E+03   0.5453E-05   0.2242E-04   6.910   0.1989E+01   0.4231E+00 285.493
  0.2158E+03   0.5049E-05   0.2097E-04   6.889   0.1980E+01   0.4243E+00 296.092
  0.2249E+03   0.4672E-05   0.1957E-04   6.866   0.1971E+01   0.4254E+00 307.853
  0.2344E+03   0.4320E-05   0.1835E-04   6.845   0.1962E+01   0.4269E+00 319.160
  0.2443E+03   0.3989E-05   0.1715E-04   6.824   0.1953E+01   0.4281E+00 330.599
  0.2547E+03   0.3681E-05   0.1603E-04   6.802   0.1944E+01   0.4292E+00 343.533
  0.2655E+03   0.3392E-05   0.1505E-04   6.780   0.1935E+01   0.4306E+00 356.744
  0.2767E+03   0.3121E-05   0.1408E-04   6.759   0.1926E+01   0.4317E+00 370.201
  0.2884E+03   0.2868E-05   0.1319E-04   6.729   0.1908E+01   0.4342E+00 390.201
  0.3006E+03   0.2631E-05   0.1237E-04   6.696   0.1899E+01   0.4356E+00 413.196
  0.3133E+03   0.2408E-05   0.1156E-04   6.676   0.1890E+01   0.4370E+00 428.315
  0.3266E+03   0.2200E-05   0.1080E-04   6.664   0.1881E+01   0.4383E+00 437.394
  0.3404E+03   0.2006E-05   0.1006E-04   6.655   0.1872E+01   0.4394E+00 444.496
  0.3548E+03   0.1824E-05   0.9344E-05   6.634   0.1863E+01   0.4407E+00 461.469
  0.3698E+03   0.1656E-05   0.8661E-05   6.613   0.1854E+01   0.4420E+00 478.985
  0.3855E+03   0.1500E-05   0.7998E-05   6.592   0.1845E+01   0.4433E+00 496.952
  0.4018E+03   0.1356E-05   0.7363E-05   6.572   0.1836E+01   0.4449E+00 515.375
  0.4188E+03   0.1224E-05   0.6779E-05   6.551   0.1827E+01   0.4462E+00 534.423
  0.4365E+03   0.1102E-05   0.6216E-05   6.510   0.1809E+01   0.4487E+00 575.430
  0.4550E+03   0.9899E-06   0.5700E-05   6.510   0.1809E+01   0.4487E+00 575.430
  0.4742E+03   0.8873E-06   0.5234E-05   6.470   0.1791E+01   0.4515E+00 618.578
  0.4943E+03   0.7931E-06   0.4786E-05   6.450   0.1782E+01   0.4530E+00 641.958
  0.5152E+03   0.7069E-06   0.4396E-05   6.429   0.1773E+01   0.4544E+00 667.594
  0.5370E+03   0.6278E-06   0.4040E-05   6.409   0.1764E+01   0.4556E+00 692.167
  0.5598E+03   0.5551E-06   0.3694E-05   6.389   0.1755E+01   0.4571E+00 717.437
  0.5834E+03   0.4886E-06   0.3404E-05   6.369   0.1746E+01   0.4585E+00 745.122
  0.6081E+03   0.4273E-06   0.3128E-05   6.350   0.1737E+01   0.4600E+00 771.795
  0.6339E+03   0.3710E-06   0.2862E-05   6.330   0.1728E+01   0.4614E+00 801.006
  0.6607E+03   0.3195E-06   0.2633E-05   6.310   0.1719E+01   0.4628E+00 831.085
  0.6887E+03   0.2721E-06   0.2409E-05   6.289   0.1710E+01   0.4644E+00 863.921
  0.7178E+03   0.2287E-06   0.2197E-05   6.270   0.1701E+01   0.4658E+00 895.663
  0.7482E+03   0.1892E-06   0.2004E-05   6.251   0.1692E+01   0.4672E+00 928.194
  0.7798E+03   0.1531E-06   0.1817E-05   6.221   0.1674E+01   0.4701E+00 982.627
  0.8128E+03   0.1204E-06   0.1643E-05   6.221   0.1674E+01   0.4701E+00 982.627
  0.8472E+03   0.9083E-07   0.1480E-05   6.208   0.1665E+01   0.4717E+00 *******
  0.8831E+03   0.6419E-07   0.1325E-05   6.186   0.1647E+01   0.4746E+00 *******
  0.9204E+03   0.4033E-07   0.1185E-05   6.174   0.1638E+01   0.4761E+00 *******
  0.9594E+03   0.1900E-07   0.1055E-05   6.163   0.1629E+01   0.4777E+00 *******
