  0.1349E+00   0.1427E-01   0.2714E-01  11.473   0.3654E+01   0.2747E+00   0.733
  0.1406E+00   0.1378E-01   0.2620E-01  11.473   0.3654E+01   0.2747E+00   0.733
  0.1466E+00   0.1331E-01   0.2534E-01  11.439   0.3645E+01   0.2752E+00   0.759
  0.1528E+00   0.1285E-01   0.2449E-01  11.439   0.3645E+01   0.2752E+00   0.759
  0.1592E+00   0.1241E-01   0.2364E-01  11.439   0.3645E+01   0.2752E+00   0.759
  0.1660E+00   0.1199E-01   0.2287E-01  11.404   0.3636E+01   0.2760E+00   0.787
  0.1730E+00   0.1157E-01   0.2209E-01  11.371   0.3627E+01   0.2765E+00   0.814
  0.1803E+00   0.1118E-01   0.2133E-01  11.371   0.3627E+01   0.2765E+00   0.814
  0.1879E+00   0.1079E-01   0.2063E-01  11.351   0.3618E+01   0.2769E+00   0.831
  0.1959E+00   0.1042E-01   0.1992E-01  11.333   0.3609E+01   0.2774E+00   0.847
  0.2042E+00   0.1006E-01   0.1925E-01  11.333   0.3609E+01   0.2774E+00   0.847
  0.2128E+00   0.9716E-02   0.1861E-01  11.295   0.3600E+01   0.2778E+00   0.881
  0.2218E+00   0.9381E-02   0.1796E-01  11.295   0.3600E+01   0.2778E+00   0.881
  0.2312E+00   0.9058E-02   0.1737E-01  11.260   0.3591E+01   0.2786E+00   0.913
  0.2410E+00   0.8745E-02   0.1678E-01  11.228   0.3582E+01   0.2791E+00   0.944
  0.2512E+00   0.8443E-02   0.1619E-01  11.191   0.3573E+01   0.2795E+00   0.982
  0.2618E+00   0.8151E-02   0.1566E-01  11.191   0.3573E+01   0.2795E+00   0.982
  0.2729E+00   0.7869E-02   0.1513E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.2844E+00   0.7597E-02   0.1461E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.2965E+00   0.7334E-02   0.1413E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.3090E+00   0.7080E-02   0.1364E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.3221E+00   0.6834E-02   0.1318E-01  11.086   0.3537E+01   0.2819E+00   1.097
  0.3357E+00   0.6597E-02   0.1274E-01  11.049   0.3528E+01   0.2823E+00   1.142
  0.3499E+00   0.6368E-02   0.1230E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.3648E+00   0.6147E-02   0.1188E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.3802E+00   0.5933E-02   0.1148E-01  10.995   0.3510E+01   0.2835E+00   1.209
  0.3963E+00   0.5726E-02   0.1108E-01  10.981   0.3501E+01   0.2839E+00   1.227
  0.4130E+00   0.5527E-02   0.1071E-01  10.981   0.3501E+01   0.2839E+00   1.227
  0.4305E+00   0.5334E-02   0.1035E-01  10.949   0.3492E+01   0.2847E+00   1.269
  0.4487E+00   0.5147E-02   0.9990E-02  10.916   0.3483E+01   0.2851E+00   1.316
  0.4677E+00   0.4968E-02   0.9660E-02  10.879   0.3474E+01   0.2858E+00   1.370
  0.4875E+00   0.4794E-02   0.9328E-02  10.845   0.3465E+01   0.2862E+00   1.420
  0.5082E+00   0.4626E-02   0.9006E-02  10.823   0.3456E+01   0.2869E+00   1.455
  0.5297E+00   0.4464E-02   0.8706E-02  10.811   0.3447E+01   0.2873E+00   1.475
  0.5521E+00   0.4307E-02   0.8404E-02  10.811   0.3447E+01   0.2873E+00   1.475
  0.5754E+00   0.4156E-02   0.8119E-02  10.749   0.3429E+01   0.2885E+00   1.578
  0.5998E+00   0.4010E-02   0.7846E-02  10.749   0.3429E+01   0.2885E+00   1.578
  0.6252E+00   0.3868E-02   0.7572E-02  10.713   0.3420E+01   0.2892E+00   1.640
  0.6516E+00   0.3732E-02   0.7318E-02  10.680   0.3411E+01   0.2899E+00   1.702
  0.6792E+00   0.3600E-02   0.7069E-02  10.642   0.3402E+01   0.2902E+00   1.774
  0.7079E+00   0.3473E-02   0.6818E-02  10.610   0.3393E+01   0.2909E+00   1.839
  0.7379E+00   0.3350E-02   0.6593E-02  10.589   0.3384E+01   0.2916E+00   1.882
  0.7691E+00   0.3232E-02   0.6367E-02  10.578   0.3375E+01   0.2920E+00   1.905
  0.8017E+00   0.3117E-02   0.6144E-02  10.545   0.3366E+01   0.2927E+00   1.976
  0.8356E+00   0.3006E-02   0.5940E-02  10.545   0.3366E+01   0.2927E+00   1.976
  0.8710E+00   0.2900E-02   0.5734E-02  10.501   0.3348E+01   0.2937E+00   2.076
  0.9078E+00   0.2796E-02   0.5536E-02  10.479   0.3339E+01   0.2944E+00   2.128
  0.9462E+00   0.2697E-02   0.5350E-02  10.479   0.3339E+01   0.2944E+00   2.128
  0.9863E+00   0.2600E-02   0.5162E-02  10.448   0.3330E+01   0.2951E+00   2.204
  0.1028E+01   0.2507E-02   0.4986E-02  10.412   0.3321E+01   0.2957E+00   2.295
  0.1072E+01   0.2418E-02   0.4816E-02  10.347   0.3303E+01   0.2967E+00   2.471
  0.1117E+01   0.2331E-02   0.4646E-02  10.316   0.3294E+01   0.2974E+00   2.558
  0.1164E+01   0.2247E-02   0.4490E-02  10.300   0.3285E+01   0.2980E+00   2.606
  0.1213E+01   0.2167E-02   0.4336E-02  10.284   0.3276E+01   0.2987E+00   2.654
  0.1265E+01   0.2089E-02   0.4182E-02  10.251   0.3267E+01   0.2993E+00   2.758
  0.1318E+01   0.2013E-02   0.4042E-02  10.251   0.3267E+01   0.2993E+00   2.758
  0.1374E+01   0.1941E-02   0.3901E-02  10.221   0.3258E+01   0.3000E+00   2.853
  0.1432E+01   0.1870E-02   0.3765E-02  10.155   0.3240E+01   0.3012E+00   3.080
  0.1493E+01   0.1803E-02   0.3637E-02  10.126   0.3231E+01   0.3019E+00   3.184
  0.1556E+01   0.1737E-02   0.3509E-02  10.109   0.3222E+01   0.3025E+00   3.248
  0.1622E+01   0.1674E-02   0.3388E-02  10.093   0.3213E+01   0.3031E+00   3.310
  0.1690E+01   0.1613E-02   0.3272E-02  10.061   0.3204E+01   0.3037E+00   3.436
  0.1762E+01   0.1554E-02   0.3156E-02  10.029   0.3195E+01   0.3043E+00   3.567
  0.1837E+01   0.1497E-02   0.3048E-02   9.998   0.3186E+01   0.3049E+00   3.700
  0.1914E+01   0.1442E-02   0.2943E-02   9.965   0.3177E+01   0.3058E+00   3.843
  0.1995E+01   0.1389E-02   0.2837E-02   9.935   0.3168E+01   0.3064E+00   3.984
  0.2080E+01   0.1338E-02   0.2741E-02   9.920   0.3159E+01   0.3070E+00   4.057
  0.2168E+01   0.1289E-02   0.2645E-02   9.905   0.3150E+01   0.3076E+00   4.130
  0.2259E+01   0.1241E-02   0.2551E-02   9.875   0.3141E+01   0.3082E+00   4.281
  0.2355E+01   0.1195E-02   0.2464E-02   9.844   0.3132E+01   0.3091E+00   4.441
  0.2455E+01   0.1151E-02   0.2377E-02   9.809   0.3123E+01   0.3096E+00   4.627
  0.2559E+01   0.1108E-02   0.2293E-02   9.781   0.3114E+01   0.3102E+00   4.788
  0.2667E+01   0.1067E-02   0.2214E-02   9.763   0.3105E+01   0.3111E+00   4.893
  0.2780E+01   0.1027E-02   0.2135E-02   9.720   0.3087E+01   0.3122E+00   5.155
  0.2897E+01   0.9887E-03   0.2060E-02   9.720   0.3087E+01   0.3122E+00   5.155
  0.3020E+01   0.9516E-03   0.1988E-02   9.659   0.3069E+01   0.3136E+00   5.552
  0.3148E+01   0.9158E-03   0.1916E-02   9.630   0.3060E+01   0.3145E+00   5.749
  0.3281E+01   0.8813E-03   0.1850E-02   9.599   0.3051E+01   0.3150E+00   5.973
  0.3420E+01   0.8480E-03   0.1785E-02   9.581   0.3042E+01   0.3159E+00   6.107
  0.3565E+01   0.8159E-03   0.1720E-02   9.569   0.3033E+01   0.3164E+00   6.193
  0.3715E+01   0.7849E-03   0.1661E-02   9.538   0.3024E+01   0.3172E+00   6.440
  0.3873E+01   0.7550E-03   0.1602E-02   9.508   0.3015E+01   0.3177E+00   6.681
  0.4036E+01   0.7262E-03   0.1544E-02   9.451   0.2997E+01   0.3191E+00   7.169
  0.4207E+01   0.6984E-03   0.1490E-02   9.451   0.2997E+01   0.3191E+00   7.169
  0.4385E+01   0.6716E-03   0.1436E-02   9.421   0.2988E+01   0.3199E+00   7.447
  0.4571E+01   0.6458E-03   0.1385E-02   9.391   0.2970E+01   0.3212E+00   7.730
  0.4764E+01   0.6208E-03   0.1336E-02   9.361   0.2961E+01   0.3220E+00   8.020
  0.4966E+01   0.5968E-03   0.1287E-02   9.332   0.2952E+01   0.3228E+00   8.320
  0.5176E+01   0.5736E-03   0.1241E-02   9.303   0.2943E+01   0.3236E+00   8.628
  0.5395E+01   0.5513E-03   0.1197E-02   9.276   0.2934E+01   0.3241E+00   8.936
  0.5623E+01   0.5297E-03   0.1152E-02   9.247   0.2925E+01   0.3249E+00   9.271
  0.5861E+01   0.5090E-03   0.1112E-02   9.216   0.2916E+01   0.3256E+00   9.645
  0.6109E+01   0.4890E-03   0.1072E-02   9.188   0.2898E+01   0.3272E+00   9.993
  0.6368E+01   0.4697E-03   0.1032E-02   9.157   0.2889E+01   0.3279E+00  10.393
  0.6637E+01   0.4511E-03   0.9955E-03   9.131   0.2880E+01   0.3287E+00  10.752
  0.6918E+01   0.4332E-03   0.9588E-03   9.100   0.2871E+01   0.3294E+00  11.187
  0.7211E+01   0.4159E-03   0.9237E-03   9.074   0.2862E+01   0.3302E+00  11.579
  0.7516E+01   0.3993E-03   0.8903E-03   9.045   0.2853E+01   0.3309E+00  12.025
  0.7834E+01   0.3833E-03   0.8570E-03   9.031   0.2844E+01   0.3317E+00  12.244
  0.8166E+01   0.3678E-03   0.8258E-03   8.988   0.2826E+01   0.3331E+00  12.944
  0.8511E+01   0.3530E-03   0.7957E-03   8.959   0.2817E+01   0.3338E+00  13.441
  0.8872E+01   0.3387E-03   0.7655E-03   8.931   0.2808E+01   0.3348E+00  13.958
  0.9247E+01   0.3249E-03   0.7378E-03   8.906   0.2799E+01   0.3356E+00  14.418
  0.9638E+01   0.3116E-03   0.7105E-03   8.878   0.2790E+01   0.3363E+00  14.962
  0.1005E+02   0.2988E-03   0.6834E-03   8.848   0.2781E+01   0.3369E+00  15.576
  0.1047E+02   0.2865E-03   0.6585E-03   8.832   0.2772E+01   0.3379E+00  15.914
  0.1091E+02   0.2747E-03   0.6336E-03   8.793   0.2754E+01   0.3393E+00  16.756
  0.1138E+02   0.2633E-03   0.6096E-03   8.766   0.2745E+01   0.3403E+00  17.374
  0.1186E+02   0.2523E-03   0.5871E-03   8.740   0.2736E+01   0.3410E+00  17.990
  0.1236E+02   0.2417E-03   0.5647E-03   8.710   0.2727E+01   0.3419E+00  18.736
  0.1288E+02   0.2315E-03   0.5434E-03   8.685   0.2718E+01   0.3426E+00  19.391
  0.1343E+02   0.2218E-03   0.5230E-03   8.668   0.2709E+01   0.3435E+00  19.835
  0.1400E+02   0.2124E-03   0.5026E-03   8.657   0.2700E+01   0.3442E+00  20.132
  0.1459E+02   0.2033E-03   0.4837E-03   8.604   0.2682E+01   0.3458E+00  21.633
  0.1521E+02   0.1946E-03   0.4652E-03   8.576   0.2673E+01   0.3467E+00  22.482
  0.1585E+02   0.1862E-03   0.4468E-03   8.548   0.2664E+01   0.3476E+00  23.355
  0.1652E+02   0.1782E-03   0.4301E-03   8.521   0.2655E+01   0.3482E+00  24.241
  0.1722E+02   0.1704E-03   0.4134E-03   8.494   0.2646E+01   0.3491E+00  25.161
  0.1795E+02   0.1630E-03   0.3970E-03   8.470   0.2637E+01   0.3501E+00  26.014
  0.1871E+02   0.1559E-03   0.3819E-03   8.444   0.2628E+01   0.3510E+00  26.988
  0.1950E+02   0.1490E-03   0.3667E-03   8.429   0.2619E+01   0.3518E+00  27.539
  0.2032E+02   0.1424E-03   0.3522E-03   8.389   0.2601E+01   0.3536E+00  29.141
  0.2118E+02   0.1360E-03   0.3386E-03   8.364   0.2592E+01   0.3542E+00  30.175
  0.2208E+02   0.1299E-03   0.3249E-03   8.339   0.2583E+01   0.3551E+00  31.273
  0.2301E+02   0.1241E-03   0.3121E-03   8.311   0.2574E+01   0.3559E+00  32.527
  0.2399E+02   0.1185E-03   0.2997E-03   8.286   0.2565E+01   0.3571E+00  33.707
  0.2500E+02   0.1131E-03   0.2874E-03   8.259   0.2556E+01   0.3579E+00  35.010
  0.2606E+02   0.1079E-03   0.2761E-03   8.234   0.2538E+01   0.3596E+00  36.315
  0.2716E+02   0.1029E-03   0.2649E-03   8.207   0.2529E+01   0.3604E+00  37.718
  0.2831E+02   0.9817E-04   0.2538E-03   8.184   0.2520E+01   0.3613E+00  39.004
  0.2951E+02   0.9361E-04   0.2438E-03   8.157   0.2511E+01   0.3624E+00  40.511
  0.3076E+02   0.8922E-04   0.2337E-03   8.132   0.2502E+01   0.3632E+00  42.029
  0.3206E+02   0.8501E-04   0.2240E-03   8.107   0.2493E+01   0.3640E+00  43.607
  0.3342E+02   0.8098E-04   0.2149E-03   8.056   0.2475E+01   0.3659E+00  46.908
  0.3483E+02   0.7711E-04   0.2058E-03   8.041   0.2466E+01   0.3669E+00  48.004
  0.3631E+02   0.7341E-04   0.1972E-03   8.030   0.2457E+01   0.3677E+00  48.777
  0.3784E+02   0.6986E-04   0.1890E-03   8.005   0.2448E+01   0.3688E+00  50.554
  0.3945E+02   0.6646E-04   0.1808E-03   7.979   0.2439E+01   0.3695E+00  52.553
  0.4111E+02   0.6320E-04   0.1732E-03   7.955   0.2430E+01   0.3706E+00  54.440
  0.4285E+02   0.6009E-04   0.1658E-03   7.929   0.2421E+01   0.3716E+00  56.594
  0.4467E+02   0.5710E-04   0.1585E-03   7.880   0.2403E+01   0.3734E+00  60.820
  0.4656E+02   0.5425E-04   0.1519E-03   7.855   0.2394E+01   0.3744E+00  63.163
  0.4853E+02   0.5151E-04   0.1453E-03   7.831   0.2385E+01   0.3754E+00  65.510
  0.5058E+02   0.4890E-04   0.1388E-03   7.819   0.2376E+01   0.3764E+00  66.738
  0.5272E+02   0.4640E-04   0.1328E-03   7.805   0.2367E+01   0.3774E+00  68.088
  0.5495E+02   0.4401E-04   0.1268E-03   7.782   0.2358E+01   0.3781E+00  70.562
  0.5728E+02   0.4173E-04   0.1211E-03   7.758   0.2349E+01   0.3791E+00  73.148
  0.5970E+02   0.3955E-04   0.1157E-03   7.734   0.2340E+01   0.3804E+00  75.850
  0.6223E+02   0.3747E-04   0.1104E-03   7.685   0.2322E+01   0.3823E+00  81.721
  0.6486E+02   0.3548E-04   0.1055E-03   7.662   0.2313E+01   0.3833E+00  84.629
  0.6761E+02   0.3358E-04   0.1007E-03   7.649   0.2304E+01   0.3842E+00  86.318
  0.7047E+02   0.3177E-04   0.9599E-04   7.613   0.2295E+01   0.3851E+00  91.271
  0.7345E+02   0.3004E-04   0.9163E-04   7.600   0.2286E+01   0.3864E+00  93.163
  0.7656E+02   0.2839E-04   0.8735E-04   7.566   0.2268E+01   0.3882E+00  98.160
  0.7980E+02   0.2682E-04   0.8313E-04   7.542   0.2259E+01   0.3894E+00 101.894
  0.8318E+02   0.2532E-04   0.7922E-04   7.519   0.2250E+01   0.3903E+00 105.652
  0.8670E+02   0.2390E-04   0.7535E-04   7.496   0.2241E+01   0.3915E+00 109.506
  0.9036E+02   0.2254E-04   0.7164E-04   7.471   0.2232E+01   0.3926E+00 114.007
  0.9419E+02   0.2125E-04   0.6822E-04   7.449   0.2223E+01   0.3935E+00 118.036
  0.9817E+02   0.2002E-04   0.6483E-04   7.426   0.2214E+01   0.3947E+00 122.367
  0.1023E+03   0.1885E-04   0.6167E-04   7.412   0.2205E+01   0.3958E+00 125.171
  0.1067E+03   0.1774E-04   0.5870E-04   7.380   0.2187E+01   0.3978E+00 131.709
  0.1112E+03   0.1669E-04   0.5575E-04   7.356   0.2178E+01   0.3989E+00 136.780
  0.1159E+03   0.1568E-04   0.5299E-04   7.333   0.2169E+01   0.4000E+00 141.924
  0.1208E+03   0.1473E-04   0.5031E-04   7.310   0.2160E+01   0.4011E+00 147.223
  0.1259E+03   0.1383E-04   0.4766E-04   7.287   0.2151E+01   0.4022E+00 152.773
  0.1312E+03   0.1297E-04   0.4518E-04   7.265   0.2142E+01   0.4033E+00 158.371
  0.1368E+03   0.1215E-04   0.4273E-04   7.241   0.2133E+01   0.4043E+00 164.602
  0.1426E+03   0.1138E-04   0.4036E-04   7.219   0.2124E+01   0.4057E+00 170.632
  0.1486E+03   0.1066E-04   0.3821E-04   7.197   0.2115E+01   0.4068E+00 176.744
  0.1549E+03   0.9971E-05   0.3608E-04   7.151   0.2097E+01   0.4088E+00 190.659
  0.1614E+03   0.9321E-05   0.3410E-04   7.128   0.2088E+01   0.4101E+00 198.018
  0.1683E+03   0.8707E-05   0.3230E-04   7.108   0.2079E+01   0.4112E+00 204.820
  0.1754E+03   0.8126E-05   0.3051E-04   7.094   0.2070E+01   0.4125E+00 209.466
  0.1828E+03   0.7577E-05   0.2887E-04   7.084   0.2061E+01   0.4134E+00 213.089
  0.1905E+03   0.7057E-05   0.2731E-04   7.062   0.2052E+01   0.4147E+00 220.956
  0.1986E+03   0.6566E-05   0.2576E-04   7.040   0.2043E+01   0.4160E+00 229.043
  0.2070E+03   0.6102E-05   0.2430E-04   6.997   0.2025E+01   0.4182E+00 246.566
  0.2158E+03   0.5665E-05   0.2287E-04   6.974   0.2016E+01   0.4194E+00 256.114
  0.2249E+03   0.5253E-05   0.2147E-04   6.953   0.2007E+01   0.4207E+00 265.142
  0.2344E+03   0.4866E-05   0.2015E-04   6.932   0.1998E+01   0.4219E+00 275.101
  0.2443E+03   0.4504E-05   0.1885E-04   6.910   0.1989E+01   0.4231E+00 285.493
  0.2547E+03   0.4164E-05   0.1763E-04   6.889   0.1980E+01   0.4243E+00 296.092
  0.2655E+03   0.3847E-05   0.1650E-04   6.866   0.1971E+01   0.4254E+00 307.853
  0.2767E+03   0.3550E-05   0.1540E-04   6.845   0.1962E+01   0.4269E+00 319.160
  0.2884E+03   0.3273E-05   0.1442E-04   6.824   0.1953E+01   0.4281E+00 330.599
  0.3006E+03   0.3013E-05   0.1352E-04   6.802   0.1944E+01   0.4292E+00 343.533
  0.3133E+03   0.2770E-05   0.1263E-04   6.759   0.1926E+01   0.4317E+00 370.201
  0.3266E+03   0.2542E-05   0.1186E-04   6.738   0.1917E+01   0.4331E+00 383.944
  0.3404E+03   0.2329E-05   0.1112E-04   6.729   0.1908E+01   0.4342E+00 390.201
  0.3548E+03   0.2129E-05   0.1039E-04   6.696   0.1899E+01   0.4356E+00 413.196
  0.3698E+03   0.1942E-05   0.9728E-05   6.676   0.1890E+01   0.4370E+00 428.315
  0.3855E+03   0.1767E-05   0.9079E-05   6.664   0.1881E+01   0.4383E+00 437.394
  0.4018E+03   0.1603E-05   0.8446E-05   6.655   0.1872E+01   0.4394E+00 444.496
  0.4188E+03   0.1451E-05   0.7845E-05   6.634   0.1863E+01   0.4407E+00 461.469
  0.4365E+03   0.1310E-05   0.7260E-05   6.613   0.1854E+01   0.4420E+00 478.985
  0.4550E+03   0.1179E-05   0.6701E-05   6.592   0.1845E+01   0.4433E+00 496.952
  0.4742E+03   0.1059E-05   0.6174E-05   6.572   0.1836E+01   0.4449E+00 515.375
  0.4943E+03   0.9477E-06   0.5665E-05   6.531   0.1818E+01   0.4475E+00 553.846
  0.5152E+03   0.8457E-06   0.5204E-05   6.510   0.1809E+01   0.4487E+00 575.430
  0.5370E+03   0.7520E-06   0.4774E-05   6.489   0.1800E+01   0.4502E+00 597.500
  0.5598E+03   0.6661E-06   0.4361E-05   6.470   0.1791E+01   0.4515E+00 618.578
  0.5834E+03   0.5876E-06   0.4012E-05   6.450   0.1782E+01   0.4530E+00 641.958
  0.6081E+03   0.5154E-06   0.3681E-05   6.429   0.1773E+01   0.4544E+00 667.594
  0.6339E+03   0.4491E-06   0.3367E-05   6.409   0.1764E+01   0.4556E+00 692.167
  0.6607E+03   0.3885E-06   0.3105E-05   6.389   0.1755E+01   0.4571E+00 717.437
  0.6887E+03   0.3326E-06   0.2850E-05   6.369   0.1746E+01   0.4585E+00 745.122
  0.7178E+03   0.2813E-06   0.2614E-05   6.350   0.1737E+01   0.4600E+00 771.795
  0.7482E+03   0.2343E-06   0.2405E-05   6.330   0.1728E+01   0.4614E+00 801.006
  0.7798E+03   0.1910E-06   0.2201E-05   6.310   0.1719E+01   0.4628E+00 831.085
  0.8128E+03   0.1514E-06   0.2013E-05   6.289   0.1710E+01   0.4644E+00 863.921
  0.8472E+03   0.1151E-06   0.1839E-05   6.251   0.1692E+01   0.4672E+00 928.194
  0.8831E+03   0.8202E-07   0.1671E-05   6.231   0.1683E+01   0.4688E+00 963.676
  0.9204E+03   0.5195E-07   0.1516E-05   6.221   0.1674E+01   0.4701E+00 982.627
  0.9594E+03   0.2466E-07   0.1370E-05   6.208   0.1665E+01   0.4717E+00 *******
